u,v,key,osmid,highway,oneway,service,reversed,length,grade,grade_abs,slope_pct,walk_speed_kmh,walk_time_s,walk_time_min,elev_u,elev_v,elev_gain_m,elev_loss_m,lanes,maxspeed,name,ref,access,bridge,width,junction,tunnel
678036008,678036006,0,53698711,service,False,,True,40.06575270890394,0.050891380467953024,0.050891380467953024,5.089138046795302,4.214958044673738,34.220200586413895,0.5703366764402316,517.5230102539062,519.56201171875,2.03900146484375,0.0,,,Via della Selva,,,,,,
11888993116,678036019,0,53698711,service,False,,False,3.767643418761561,0.07963832952738059,0.07963832952738059,7.963832952738059,3.8115095418583778,3.5585681102423417,0.05930946850403903,520.073974609375,520.3740234375,0.300048828125,0.0,,,Via della Selva,,,,,,
11888993116,678036008,0,53698711,service,False,,True,48.54539103741446,-0.05254802363220628,0.05254802363220628,-5.2548023632206275,5.946729392625276,29.38815543741096,0.489802590623516,520.073974609375,517.5230102539062,0.0,2.55096435546875,,,Via della Selva,,,,,,
11888993116,678036008,1,1280867525,track,False,,True,573.704664914351,-0.004446476578414411,0.004446476578414411,-0.4446476578414411,5.115740387676971,403.72197124520653,6.728699520753442,520.073974609375,517.5230102539062,0.0,2.55096435546875,,,,,,,,,
678036019,11888993116,0,53698711,service,False,,True,3.767643418761561,-0.07963832952738059,0.07963832952738059,-7.963832952738059,5.408789502004778,2.5076805637406077,0.04179467606234346,520.3740234375,520.073974609375,0.0,0.300048828125,,,Via della Selva,,,,,,
678036019,6639922401,0,53698711,service,False,,False,66.87183485230665,-0.00940647615998236,0.00940647615998236,-0.940647615998236,5.2053249776628,46.24852559664699,0.7708087599441166,520.3740234375,519.7449951171875,0.0,0.6290283203125,,,Via della Selva,,,,,,
678036019,11888993091,0,263325181,track,False,,False,289.9524074628306,0.09951626448367724,0.09951626448367724,9.951626448367724,3.555346559286404,293.59407007447896,4.893234501241316,520.3740234375,549.22900390625,28.85498046875,0.0,,,,,,,,,
11888993091,11888993091,0,263325181,track,False,,False,451.7537620261223,0.0,0.0,0.0,5.036742124615245,322.88997591241065,5.381499598540177,549.22900390625,549.22900390625,0.0,0.0,,,,,,,,,
11888993091,11888993091,1,263325181,track,False,,True,451.7537620261223,0.0,0.0,0.0,5.036742124615245,322.88997591241065,5.381499598540177,549.22900390625,549.22900390625,0.0,0.0,,,,,,,,,
11888993091,678036019,0,263325181,track,False,,True,289.9524074628306,-0.09951626448367724,0.09951626448367724,-9.951626448367724,5.045276926286029,206.89224439352668,3.448204073225445,549.22900390625,520.3740234375,0.0,28.85498046875,,,,,,,,,
8977889129,678059835,0,53702023,service,False,parking_aisle,False,4.478687632142932,0.006922978765581946,0.006922978765581946,0.6922978765581945,4.916166418485462,3.2796439549094227,0.05466073258182371,480.3399963378906,480.3710021972656,0.031005859375,0.0,,,,,,,,,
8977889129,678059836,0,53702023,service,False,parking_aisle,True,32.968006314477805,0.015469839478920226,0.015469839478920226,1.5469839478920226,4.771281995988266,24.874828784362627,0.4145804797393771,480.3399963378906,480.8500061035156,0.510009765625,0.0,,,,,,,,,
8977889129,8977889128,0,970163037,footway,False,,False,118.28449869627119,0.01294341926668083,0.01294341926668083,1.294341926668083,4.81365900003422,88.4616453520179,1.474360755866965,480.3399963378906,481.8710021972656,1.531005859375,0.0,,,,,,,,,
8977889129,10249786074,0,970163037,footway,False,,True,7.564646943328591,0.0,0.0,0.0,5.036742124615245,5.406814230749053,0.09011357051248423,480.3399963378906,480.3399963378906,0.0,0.0,,,,,,,,,
10249786034,678059835,0,479469616,service,False,parking_aisle,False,4.142563771807374,0.00724159746218867,0.00724159746218867,0.724159746218867,4.9106871353289385,3.036892631830758,0.050614877197179296,480.34100341796875,480.3710021972656,0.029998779296875,0.0,,,,,,,,,
10249786034,10249786048,0,1120663246,footway,False,,False,23.27418213620629,-0.005198988155952811,0.005198988155952811,-0.5198988155952812,5.129231935376049,16.335205103997662,0.27225341839996103,480.34100341796875,480.2200012207031,0.0,0.121002197265625,,,,,,,,,
10249786034,10249786048,1,479469616,service,False,parking_aisle,True,37.44420811621302,-0.003231533082234742,0.003231533082234742,-0.3231533082234742,5.094032899494406,26.462166985954482,0.44103611643257473,480.34100341796875,480.2200012207031,0.0,0.121002197265625,,,,,,,,,
678059836,8977889129,0,53702023,service,False,parking_aisle,False,32.968006314477805,-0.015469839478920226,0.015469839478920226,-1.5469839478920226,5.316971675789432,22.321883577553287,0.37203139295922144,480.8500061035156,480.3399963378906,0.0,0.510009765625,,,,,,,,,
762888951,13907607700,0,307281239,path,False,,False,409.1323760290388,0.0,0.0,0.0,5.036742124615245,292.42643702293026,4.873773950382171,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762888951,1751642210,0,307281239,path,False,,True,111.72350099446147,0.0,0.0,0.0,5.036742124615245,79.85411871980355,1.3309019786633924,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762888951,3248120949,0,318702075,path,False,,True,178.2073939530417,0.0,0.0,0.0,5.036742124615245,127.37333029134537,2.1228888381890894,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
1751642210,2632306430,0,257759447,track,False,,False,174.63296750813288,0.0,0.0,0.0,5.036742124615245,124.81851710391129,2.0803086183985213,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
1751642210,762888951,0,307281239,path,False,,False,111.72350099446146,0.0,0.0,0.0,5.036742124615245,79.85411871980354,1.3309019786633922,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
1751642210,762889117,0,488905388,track,False,,False,38.021781526138405,0.0,0.0,0.0,5.036742124615245,27.175982035124413,0.45293303391874024,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
1751642210,3248120949,0,1265518174,path,False,,True,139.67434454790265,0.0,0.0,0.0,5.036742124615245,99.83192070029999,1.6638653450049998,426.8715057373047,426.8715057373047,0.0,0.0,,,Trail del Ciot,,,,0.5,,
3248120949,3248120960,0,"[318702073, 325877227]",path,False,,False,664.5808246055421,0.5546209816979389,0.5546209816979389,55.4620981697939,0.7229509028156584,3309.340868462821,55.15568114104702,426.8715057373047,795.4619750976562,368.59046936035156,0.0,,,,,,,,,
3248120949,3248120960,1,1265518174,path,False,,True,363.91745242987315,1.0128408706405168,1.0128408706405168,101.28408706405168,0.5,2620.2056574950866,43.670094291584775,426.8715057373047,795.4619750976562,368.59046936035156,0.0,,,Trail del Ciot,,,,0.5,,
3248120949,762888951,0,318702075,path,False,,False,178.2073939530417,0.0,0.0,0.0,5.036742124615245,127.37333029134537,2.1228888381890894,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3248120949,1751642210,0,1265518174,path,False,,False,139.67434454790265,0.0,0.0,0.0,5.036742124615245,99.83192070029999,1.6638653450049998,426.8715057373047,426.8715057373047,0.0,0.0,,,Trail del Ciot,,,,0.5,,
762889012,762889117,0,485933085,path,False,,False,45.40044038636209,0.0,0.0,0.0,5.036742124615245,32.44986170567325,0.5408310284278876,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889012,12738988402,0,485933085,path,False,,True,158.57156342336282,0.0,0.0,0.0,5.036742124615245,113.33866499423252,1.8889777499038753,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889012,3123703361,0,1381158207,path,False,,False,107.45004057602205,0.0,0.0,0.0,5.036742124615245,76.79967258661837,1.2799945431103061,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889117,1751642202,0,163488750,track,False,,False,131.6247970447924,0.0,0.0,0.0,5.036742124615245,94.07852489518704,1.567975414919784,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889117,762889012,0,485933085,path,False,,True,45.40044038636209,0.0,0.0,0.0,5.036742124615245,32.44986170567325,0.5408310284278876,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889117,1751642210,0,488905388,track,False,,True,38.021781526138405,0.0,0.0,0.0,5.036742124615245,27.175982035124413,0.45293303391874024,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
12738988402,3123703356,0,485933085,path,False,,True,16.12954736175723,0.0,0.0,0.0,5.036742124615245,11.528557362217885,0.19214262270363142,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
12738988402,3123703361,0,1375852543,path,False,,False,25.373109701561276,0.0,0.0,0.0,5.036742124615245,18.135372561405113,0.3022562093567519,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
12738988402,762889012,0,485933085,path,False,,False,158.57156342336282,0.0,0.0,0.0,5.036742124615245,113.33866499423252,1.8889777499038753,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3123703361,12738988402,0,1375852543,path,False,,True,25.373109701561276,0.0,0.0,0.0,5.036742124615245,18.135372561405113,0.3022562093567519,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3123703361,3123703371,0,307281247,path,False,,False,228.63659580930167,0.0,0.0,0.0,5.036742124615245,163.41748784217572,2.7236247973695953,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3123703361,762889157,0,307281247,path,False,,True,161.41279488594773,0.0,0.0,0.0,5.036742124615245,115.36942873242708,1.922823812207118,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3123703361,762889012,0,1381158207,path,False,,True,107.45004057602202,0.0,0.0,0.0,5.036742124615245,76.79967258661836,1.279994543110306,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
1751642202,3123703371,0,307281248,track,False,,False,8.582777384516497,0.0,0.0,0.0,5.036742124615245,6.134520652398832,0.10224201087331387,426.8715057373047,426.8715057373047,0.0,0.0,,,Sentiero Dosalt,,,,,,
1751642202,762889117,0,163488750,track,False,,True,131.62479704479236,0.0,0.0,0.0,5.036742124615245,94.07852489518703,1.5679754149197838,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889146,762889157,0,485933085,path,False,,False,5.496945225751296,0.0,0.0,0.0,5.036742124615245,3.9289291218609574,0.06548215203101596,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889146,3494827687,0,"[307281246, 342488503]","['track', 'path']",False,,"[False, True]",178.20148526487245,0.0,0.0,0.0,5.036742124615245,127.36910706988931,2.122818451164822,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889146,12737006663,0,485933085,path,False,,True,94.57331124288936,0.0,0.0,0.0,5.036742124615245,67.59605952635697,1.1266009921059494,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889157,762889146,0,485933085,path,False,,True,5.496945225751296,0.0,0.0,0.0,5.036742124615245,3.9289291218609574,0.06548215203101596,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889157,3123703361,0,307281247,path,False,,False,161.41279488594773,0.0,0.0,0.0,5.036742124615245,115.36942873242708,1.922823812207118,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889157,2632304461,0,485933085,path,False,,False,97.63932656544868,0.0,0.0,0.0,5.036742124615245,69.78748701820155,1.1631247836366925,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
2632304461,3123703359,0,307281241,path,False,,False,31.183812910477627,0.0,0.0,0.0,5.036742124615245,22.288559489492446,0.37147599149154076,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
2632304461,3123703356,0,485933085,path,False,,False,44.67803869892071,0.0,0.0,0.0,5.036742124615245,31.93352673944989,0.5322254456574982,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
2632304461,762889157,0,485933085,path,False,,True,97.6393265654487,0.0,0.0,0.0,5.036742124615245,69.78748701820156,1.1631247836366927,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889196,12705126422,0,451398813,path,False,,True,683.4815836304082,0.0,0.0,0.0,5.036742124615245,488.516910374368,8.141948506239467,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
762889196,12705085890,0,1372096818,path,False,,False,354.40649794566593,0.0,0.0,0.0,5.036742124615245,253.311239892366,4.221853998206099,426.8715057373047,426.8715057373047,0.0,0.0,,,Neverland alto,,,,,,
12705085890,12705085840,0,1372092678,path,False,,True,597.8863093156027,0.7276408863515323,0.7276408863515323,72.76408863515323,0.5,4304.781427072339,71.74635711787232,426.8715057373047,861.9180297851562,435.04652404785156,0.0,,,Purple Carpet trail,,,,,,
12705085890,12705126422,0,1372096818,path,False,,False,347.17415007752476,0.0,0.0,0.0,5.036742124615245,248.14193567127742,4.135698927854624,426.8715057373047,426.8715057373047,0.0,0.0,,,Neverland alto,,,,,,
12705085890,762889196,0,1372096818,path,False,,True,354.4064979456659,0.0,0.0,0.0,5.036742124615245,253.31123989236596,4.221853998206099,426.8715057373047,426.8715057373047,0.0,0.0,,,Neverland alto,,,,,,
910573057,928552574,0,77356695,steps,False,,False,1.841335360967296,0.0,0.0,0.0,5.036742124615245,1.316090269360105,0.021934837822668418,426.8715057373047,426.8715057373047,0.0,0.0,,,Salita Giangrisostomo Tovazzi,,,,,,
910573057,928552574,1,1112677670,footway,False,,True,5.680677797775732,0.0,0.0,0.0,5.036742124615245,4.060251560636497,0.06767085934394163,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
910573057,794192384,0,24744096,pedestrian,False,,True,73.07540953814289,0.0,0.0,0.0,5.036742124615245,52.230483083826805,0.8705080513971134,426.8715057373047,426.8715057373047,0.0,0.0,,,Salita Giangrisostomo Tovazzi,,,,,,
800977479,6412002108,0,34213875,residential,False,,True,384.77310290444757,-0.0060035317987582985,0.0060035317987582985,-0.6003531798758298,5.14369570841917,269.2972619256524,4.488287698760873,848.2650146484375,845.9550170898438,0.0,2.30999755859375,,,Strada per Maranza,,,,,,
800977479,2644665336,0,"[489270382, 43761422]",path,False,,"[False, True]",227.81893772503673,0.16643476861990925,0.16643476861990925,16.643476861990926,2.8129613202519193,291.5604170969129,4.859340284948548,848.2650146484375,886.1820068359375,37.9169921875,0.0,,,,,,,,,
800977479,6412002107,0,43761422,path,False,,True,86.6827257629208,-0.28412844777947394,0.28412844777947394,-28.412844777947395,2.644044895528809,118.02288730959816,1.967048121826636,848.2650146484375,823.635986328125,0.0,24.6290283203125,,,,,,,,,
800977479,10868054049,0,489267428,residential,False,,False,95.44865056029515,-0.007553886791995946,0.007553886791995946,-0.7553886791995946,5.1716825114767815,66.44165438511088,1.1073609064185146,848.2650146484375,847.5440063476562,0.0,0.72100830078125,,,Strada per Maranza,,,,,,
6412002107,800977479,0,43761422,path,False,,False,86.68272576292081,0.2841284477794739,0.2841284477794739,28.412844777947388,1.8632269465607116,167.48244937232974,2.7913741562054954,823.635986328125,848.2650146484375,24.6290283203125,0.0,,,,,,,,,
6412002107,13796302703,0,43761422,path,False,,True,96.45217231765268,-0.06686189076318717,0.06686189076318717,-6.686189076318717,5.656146622177058,61.389465927582556,1.0231577654597093,823.635986328125,817.18701171875,0.0,6.448974609375,,,,,,,,,
6412002107,6412002108,0,684399101,path,False,,True,457.66613202035285,0.048767057905709746,0.048767057905709746,4.876705790570974,4.246413594456571,387.9975510214331,6.466625850357218,823.635986328125,845.9550170898438,22.31903076171875,0.0,,,Trail del Wuby,,,,,,
5479941851,800977539,0,"[65728801, 1291691090]",path,False,,"[False, True]",184.20674952278574,-0.009592638777740197,0.009592638777740197,-0.9592638777740198,5.208717712077757,127.31430938258708,2.1219051563764513,766.9580078125,765.1909790039062,0.0,1.76702880859375,,,Strada per il parco,,no,,1,,
5479941851,11974947011,0,1291691090,path,False,,True,35.37176603072601,-0.21206285236480432,0.21206285236480432,-21.206285236480433,3.402598777396156,37.423853366590436,0.6237308894431739,766.9580078125,759.4569702148438,0.0,7.50103759765625,,,Strada per il parco,,no,,1,,
5479941851,11974948917,0,1291692060,path,False,,True,42.34043828943206,0.2635771757543832,0.2635771757543832,26.357717575438322,2.002185540332934,76.12959676884357,1.2688266128140595,766.9580078125,778.1179809570312,11.15997314453125,0.0,,,Strada per il forte,,no,,0 .5,,
850953799,13162477568,0,1432025349,trunk,False,,True,72.21663160107788,0.0,0.0,0.0,5.036742124615245,51.61667350276349,0.8602778917127248,426.8715057373047,426.8715057373047,0.0,0.0,2,,Strada Statale 47 della Valsugana,SS47,,,,,
12330768198,850953985,0,37391714,service,False,,False,1031.865983719235,0.0,0.0,0.0,5.036742124615245,737.5238694939165,12.292064491565275,426.8715057373047,426.8715057373047,0.0,0.0,1,40,Strada dei Crozi,SPexSS47,no,,,,
12330768198,8772207441,0,37391714,service,False,,True,173.2528889719377,0.0,0.0,0.0,5.036742124615245,123.83210910298902,2.063868485049817,426.8715057373047,426.8715057373047,0.0,0.0,1,40,Strada dei Crozi,SPexSS47,no,,,,
12330768198,5639538435,0,590764057,path,False,,True,759.203547843623,0.0,0.0,0.0,5.036742124615245,542.6390124044372,9.043983540073953,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3926171443,10251647328,0,"[947717162, 22990181, 22990182]","['service', 'trunk']",False,,True,1207.4687251662288,0.0,0.0,0.0,5.036742124615245,863.0355303192104,14.383925505320173,426.8715057373047,426.8715057373047,0.0,0.0,"['1', '2']",70,Strada Statale 47 della Valsugana,SS47,no,,,,yes
3926171443,850953985,0,960756545,service,False,,True,162.03430102511186,0.0,0.0,0.0,5.036742124615245,115.81364883455547,1.9302274805759245,426.8715057373047,426.8715057373047,0.0,0.0,1,40,Strada dei Crozi,SPexSS47,no,,,,
853801163,853802237,0,71840957,footway,False,,True,22.795639869639835,0.0,0.0,0.0,5.036742124615245,16.29313184997977,0.2715521974996628,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
853802237,853801163,0,71840957,footway,False,,False,22.795639869639835,0.0,0.0,0.0,5.036742124615245,16.29313184997977,0.2715521974996628,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
853801407,1985026438,0,71840954,service,False,,False,101.47499195249588,0.0,0.0,0.0,5.036742124615245,72.52902014650812,1.208817002441802,426.8715057373047,426.8715057373047,0.0,0.0,,50,Via alla Busa,,,,,,
1985026438,853801407,0,71840954,service,False,,True,101.4749919524959,0.0,0.0,0.0,5.036742124615245,72.52902014650813,1.2088170024418021,426.8715057373047,426.8715057373047,0.0,0.0,,50,Via alla Busa,,,,,,
853802646,11148196090,0,1202533617,service,False,driveway,True,5.285193470890637,0.0,0.0,0.0,5.036742124615245,3.777580035757685,0.06295966726262808,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
863822318,3889213693,0,1219261796,path,False,,True,89.13320884857174,0.24029236759043765,0.24029236759043765,24.029236759043766,2.172190667809464,147.72163264030956,2.462027210671826,847.9639892578125,869.3820190429688,21.41802978515625,0.0,,,,,,,,,
863822318,5083826748,0,1283359370,residential,False,,False,490.2703813882146,0.014632764904449933,0.014632764904449933,1.4632764904449933,4.785281209111787,368.83378340166047,6.147229723361008,847.9639892578125,855.1380004882812,7.17401123046875,0.0,,,Strada per Maranza,,,,,,
863822318,10868054049,0,1283359370,residential,False,,True,73.15116062943603,-0.005741302072892181,0.005741302072892181,-0.5741302072892182,5.13897696948479,51.24447527780445,0.8540745879634074,847.9639892578125,847.5440063476562,0.0,0.41998291015625,,,Strada per Maranza,,,,,,
888054294,8622175224,0,75219267,service,False,,False,78.42383277037048,-0.08835344905380753,0.08835344905380753,-8.835344905380753,5.246296491812816,53.81430470312178,0.8969050783853629,632.3660278320312,625.43701171875,0.0,6.92901611328125,,,Via Eremo,,,,,,
928556163,889555355,0,79570053,footway,False,,True,4.280725741446219,0.0,0.0,0.0,5.036742124615245,3.059639006311764,0.05099398343852941,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928556163,928539201,0,"[744668212, 79568663]",footway,False,,False,46.50945049565031,0.0,0.0,0.0,5.036742124615245,33.24252416379792,0.5540420693966319,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,yes,,,
928556163,928538827,0,"[1433303617, 79568663]",footway,False,,True,45.05902152622024,0.0,0.0,0.0,5.036742124615245,32.2058333504188,0.5367638891736467,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134340837,3134340836,0,79568673,service,False,driveway,True,3.4051367348029173,0.0,0.0,0.0,5.036742124615245,2.43381375142904,0.040563562523817334,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134340837,928539098,0,79568673,service,False,driveway,False,76.94140276350628,0.0,0.0,0.0,5.036742124615245,54.99369296572469,0.9165615494287448,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134340837,889555355,0,"[79568680, 79570053]",footway,False,,False,63.71870230280098,0.0,0.0,0.0,5.036742124615245,45.542797827396484,0.759046630456608,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134340837,13323759562,0,79568680,footway,False,,True,25.25689392275971,0.0,0.0,0.0,5.036742124615245,18.052307597320297,0.30087179328867164,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13712116677,898625335,0,1497146418,track,False,,True,56.8911291048961,-0.09279219480143311,0.09279219480143311,-9.279219480143311,5.1654219194896545,39.64982299023138,0.660830383170523,1221.2330322265625,1215.9539794921875,0.0,5.279052734375,,,,,forestry,,,,
13324383813,1935264872,0,24055253,residential,False,,False,10.715446092631474,0.0,0.0,0.0,5.036742124615245,7.6588407702965515,0.1276473461716092,426.8715057373047,426.8715057373047,0.0,0.0,,20,Via per l'Osservatorio,,permissive,,3.1,,
13324383813,909818055,0,24055253,residential,False,,True,106.41942024150833,0.0,0.0,0.0,5.036742124615245,76.06303904206644,1.2677173173677738,426.8715057373047,426.8715057373047,0.0,0.0,,20,Via per l'Osservatorio,,permissive,,3.1,,
13324383813,13324383815,0,1452893365,service,False,driveway,False,23.890055006032313,0.0,0.0,0.0,5.036742124615245,17.07536258435827,0.28458937640597115,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
909818205,909818055,0,77280781,service,False,driveway,True,37.39925030423114,0.0,0.0,0.0,5.036742124615245,26.731029257432354,0.44551715429053923,426.8715057373047,426.8715057373047,0.0,0.0,,,Via per l'Osservatorio,,,,,,
928552574,910573057,0,77356695,steps,False,,True,1.841335360967296,0.0,0.0,0.0,5.036742124615245,1.316090269360105,0.021934837822668418,426.8715057373047,426.8715057373047,0.0,0.0,,,Salita Giangrisostomo Tovazzi,,,,,,
928552574,910573057,1,1112677670,footway,False,,False,5.680677797775732,0.0,0.0,0.0,5.036742124615245,4.060251560636497,0.06767085934394163,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928552574,6766180082,0,79569714,footway,False,,True,2.550597338135055,0.0,0.0,0.0,5.036742124615245,1.8230336574929613,0.030383894291549356,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
910573106,928538840,0,77356693,service,False,,True,54.38541089076894,0.0,0.0,0.0,5.036742124615245,38.87184897752222,0.6478641496253703,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928538840,910573157,0,77356693,service,False,,True,3.942014342619757,0.0,0.0,0.0,5.036742124615245,2.817545802886462,0.04695909671477437,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928538840,910573106,0,77356693,service,False,,False,54.38541089076894,0.0,0.0,0.0,5.036742124615245,38.87184897752222,0.6478641496253703,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928538840,928539264,0,79568682,footway,False,,False,33.103010959050735,0.0,0.0,0.0,5.036742124615245,23.66030193806797,0.39433836563446617,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928538840,928538937,0,79568682,footway,False,,True,28.18179469252776,0.0,0.0,0.0,5.036742124615245,20.142873782891957,0.3357145630481993,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
910573157,928538840,0,77356693,service,False,,False,3.942014342619757,0.0,0.0,0.0,5.036742124615245,2.817545802886462,0.04695909671477437,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
919826611,919900678,0,"[78362935, 78362975]",service,False,,True,71.16400592550166,-0.002515114113875164,0.002515114113875164,-0.25151141138751637,5.0812757839164915,50.41852326589175,0.8403087210981959,333.5509948730469,333.37200927734375,0.0,0.178985595703125,,,,,no,,,,
919897821,3836016357,0,421806749,residential,False,,False,35.43070743186058,0.004205880852674513,0.004205880852674513,0.4205880852674513,4.963141396089484,25.699559326517807,0.42832598877529676,411.56298828125,411.7120056152344,0.149017333984375,0.0,,,Via Madonnina,,,,,,
919897821,9517215754,0,421806749,residential,False,,True,26.325481438449582,-0.01249661826533627,0.01249661826533627,-1.249661826533627,5.2619287032172934,18.010835669527857,0.30018059449213097,411.56298828125,411.2340087890625,0.0,0.3289794921875,,,Via Madonnina,,,,,,
919897821,13989631614,0,1535480852,service,False,,True,23.837430488294515,-0.09816478915542895,0.09816478915542895,-9.816478915542895,5.06919844354436,16.92866253187338,0.28214437553122296,411.56298828125,409.2229919433594,0.0,2.339996337890625,,,,,,,,,
3836016357,4215429117,0,421806831,service,False,alley,False,3.169211093164125,0.019249155981897144,0.019249155981897144,1.9249155981897144,4.7085849295033375,2.4230549318336903,0.040384248863894835,411.7120056152344,411.77301025390625,0.061004638671875,0.0,,,,,,,,,
3836016357,4179375852,0,421806749,residential,False,,False,13.665762727971309,-0.05707685658118157,0.05707685658118157,-5.707685658118157,5.8532114193572475,8.405086079412301,0.14008476799020503,411.7120056152344,410.9320068359375,0.0,0.779998779296875,,,Via Madonnina,,,,,,
3836016357,919897821,0,421806749,residential,False,,True,35.43070743186058,-0.004205880852674513,0.004205880852674513,-0.4205880852674513,5.111434312522716,24.953963790986553,0.41589939651644253,411.7120056152344,411.56298828125,0.0,0.149017333984375,,,Via Madonnina,,,,,,
13989631614,13989631615,0,1535480850,service,False,,False,20.6588990032964,-0.07836758565163826,0.07836758565163826,-7.8367585651638265,5.432899228987381,13.689198580207972,0.22815330967013286,409.2229919433594,407.60400390625,0.0,1.618988037109375,,,,,,,,,
13989631614,13989631609,0,1535480850,service,False,,True,26.783784628811674,-0.08176598161002367,0.08176598161002367,-8.176598161002367,5.368661023598219,17.960088044280674,0.2993348007380112,409.2229919433594,407.0329895019531,0.0,2.19000244140625,,,,,,,,,
13989631614,919897821,0,1535480852,service,False,,False,23.837430488294515,0.09816478915542895,0.09816478915542895,9.816478915542895,3.5722037675863505,24.02291564006808,0.40038192733446804,409.2229919433594,411.56298828125,2.339996337890625,0.0,,,,,,,,,
4020139479,919900765,0,399281971,service,False,driveway,True,47.09923014340554,0.09934314385727257,0.09934314385727257,9.934314385727257,3.557501475458243,47.66188564810623,0.7943647608017704,399.0270080566406,403.70599365234375,4.678985595703125,0.0,,,,,,,,,
920688788,10251647329,0,"[1116354695, 78455784, 1116354696, 24790569, 78455807]",trunk,False,,True,1719.2637688082627,0.0,0.0,0.0,5.036742124615245,1228.839875970928,20.480664599515467,426.8715057373047,426.8715057373047,0.0,0.0,"['2', '3']",70,Strada Statale 47 della Valsugana,SS47,,,,,yes
926810156,11125253147,0,79384350,pedestrian,False,,False,41.978283809787825,-0.0043117473949035616,0.0043117473949035616,-0.4311747394903562,5.113328618020038,29.55449043166581,0.49257484052776346,445.6700134277344,445.489013671875,0.0,0.180999755859375,,,,,,,,,
11125253147,926810156,0,79384350,pedestrian,False,,True,41.978283809787825,0.0043117473949035616,0.0043117473949035616,0.4311747394903562,4.961302729590042,30.460108957657486,0.5076684826276248,445.489013671875,445.6700134277344,0.180999755859375,0.0,,,,,,,,,
11125253147,926810183,0,79384315,footway,False,,False,90.03582221800478,-0.09153054449902344,0.09153054449902344,-9.153054449902344,5.18828170062519,62.473277028454255,1.041221283807571,445.489013671875,437.24798583984375,0.0,8.24102783203125,,,,,,,,,
